% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 17.36 ms, time offset -7.035 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Noise, 500.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, shape Gaussian
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 13:24:39 +0200
% Time (s), Channel A (Input 1) (V)
8.930880000000e-03, -2.442599e-03
8.948160000000e-03, 3.297509e-02
8.965440000000e-03, 4.885198e-03
8.982720000000e-03, 5.007328e-02
9.000000000000e-03, -8.549097e-03
9.017280000000e-03, -9.770396e-03
9.034560000000e-03, -2.808989e-02
9.051840000000e-03, 1.099170e-02
9.069120000000e-03, -1.709819e-02
9.086400000000e-03, 1.709819e-02
9.103680000000e-03, -1.709819e-02
9.120960000000e-03, -8.549097e-03
9.138240000000e-03, -9.770396e-03
9.155520000000e-03, 2.564729e-02
9.172800000000e-03, -2.686859e-02
9.190080000000e-03, 6.106498e-03
9.207360000000e-03, 7.327797e-03
9.224640000000e-03, -2.442599e-03
9.241920000000e-03, 1.587689e-02
9.259200000000e-03, -6.106498e-03
9.276480000000e-03, -7.327797e-03
9.293760000000e-03, 3.663899e-03
9.311040000000e-03, 9.770396e-03
9.328320000000e-03, -1.465559e-02
9.345600000000e-03, -9.770396e-03
9.362880000000e-03, 1.587689e-02
9.380160000000e-03, -2.442599e-03
9.397440000000e-03, 3.663899e-03
9.414720000000e-03, 1.221300e-03
9.432000000000e-03, 2.564729e-02
9.449280000000e-03, -8.549097e-03
9.466560000000e-03, -1.465559e-02
9.483840000000e-03, 7.327797e-03
9.501120000000e-03, -1.221300e-03
9.518400000000e-03, 3.175379e-02
9.535680000000e-03, -2.686859e-02
9.552960000000e-03, 4.030288e-02
9.570240000000e-03, 2.808989e-02
9.587520000000e-03, 3.053249e-02
9.604800000000e-03, 3.297509e-02
9.622080000000e-03, 1.099170e-02
9.639360000000e-03, -1.587689e-02
9.656640000000e-03, 4.763068e-02
9.673920000000e-03, 2.564729e-02
9.691200000000e-03, 4.885198e-02
9.708480000000e-03, 7.327797e-03
9.725760000000e-03, 4.030288e-02
9.743040000000e-03, -2.198339e-02
9.760320000000e-03, 1.709819e-02
9.777600000000e-03, 2.442599e-03
9.794880000000e-03, -2.442599e-03
9.812160000000e-03, 1.221300e-02
9.829440000000e-03, 6.106498e-03
9.846720000000e-03, -2.442599e-03
9.864000000000e-03, -3.663899e-03
9.881280000000e-03, -4.885198e-03
9.898560000000e-03, 2.442599e-02
9.915840000000e-03, 1.587689e-02
9.933120000000e-03, -1.954079e-02
9.950400000000e-03, -1.465559e-02
9.967680000000e-03, -1.831949e-02
9.984960000000e-03, -1.465559e-02
1.000224000000e-02, 1.465559e-02
1.001952000000e-02, 3.663899e-03
1.003680000000e-02, 2.686859e-02
1.005408000000e-02, 1.954079e-02
1.007136000000e-02, -9.770396e-03
1.008864000000e-02, -8.549097e-03
1.010592000000e-02, 4.885198e-03
1.012320000000e-02, 1.954079e-02
1.014048000000e-02, 4.885198e-03
1.015776000000e-02, 2.076209e-02
1.017504000000e-02, -4.518808e-02
1.019232000000e-02, 9.770396e-03
1.020960000000e-02, -2.076209e-02
1.022688000000e-02, 5.495848e-02
1.024416000000e-02, -3.663899e-03
1.026144000000e-02, -2.931119e-02
1.027872000000e-02, 1.831949e-02
1.029600000000e-02, 3.663899e-03
1.031328000000e-02, -4.885198e-03
1.033056000000e-02, -1.587689e-02
1.034784000000e-02, 3.175379e-02
1.036512000000e-02, -7.327797e-03
1.038240000000e-02, 2.808989e-02
1.039968000000e-02, 1.099170e-02
1.041696000000e-02, -9.770396e-03
1.043424000000e-02, -3.663899e-03
1.045152000000e-02, -2.686859e-02
1.046880000000e-02, 3.663899e-03
1.048608000000e-02, 1.099170e-02
1.050336000000e-02, -2.442599e-02
1.052064000000e-02, -1.465559e-02
1.053792000000e-02, 9.770396e-03
1.055520000000e-02, -1.221300e-02
1.057248000000e-02, -3.663899e-03
1.058976000000e-02, 3.663899e-02
1.060704000000e-02, 2.076209e-02
1.062432000000e-02, 3.908158e-02
1.064160000000e-02, -6.106498e-03
1.065888000000e-02, 3.663899e-03
1.067616000000e-02, 1.343429e-02
1.069344000000e-02, 2.320469e-02
1.071072000000e-02, 2.198339e-02
1.072800000000e-02, -3.175379e-02
1.074528000000e-02, -7.327797e-03
1.076256000000e-02, -8.549097e-03
1.077984000000e-02, -3.663899e-03
1.079712000000e-02, 1.343429e-02
1.081440000000e-02, 1.465559e-02
1.083168000000e-02, 2.076209e-02
1.084896000000e-02, -3.663899e-03
1.086624000000e-02, -1.221300e-02
1.088352000000e-02, 1.343429e-02
1.090080000000e-02, 1.221300e-02
1.091808000000e-02, 1.465559e-02
1.093536000000e-02, 7.327797e-03
1.095264000000e-02, -1.465559e-02
1.096992000000e-02, -1.954079e-02
1.098720000000e-02, -3.175379e-02
1.100448000000e-02, -3.663899e-03
1.102176000000e-02, -1.343429e-02
1.103904000000e-02, -2.686859e-02
1.105632000000e-02, 2.442599e-03
1.107360000000e-02, 6.595017e-02
1.109088000000e-02, 9.770396e-03
1.110816000000e-02, 3.297509e-02
1.112544000000e-02, -4.885198e-03
1.114272000000e-02, 6.106498e-03
1.116000000000e-02, 1.221300e-02
1.117728000000e-02, 3.175379e-02
1.119456000000e-02, 2.076209e-02
1.121184000000e-02, -1.221300e-03
1.122912000000e-02, 1.221300e-03
1.124640000000e-02, 0.000000e+00
1.126368000000e-02, 2.442599e-02
1.128096000000e-02, -2.442599e-03
1.129824000000e-02, 1.831949e-02
1.131552000000e-02, 2.808989e-02
1.133280000000e-02, -2.320469e-02
1.135008000000e-02, 2.320469e-02
1.136736000000e-02, 0.000000e+00
1.138464000000e-02, -3.297509e-02
1.140192000000e-02, -1.221300e-03
1.141920000000e-02, -6.106498e-02
1.143648000000e-02, 2.442599e-03
1.145376000000e-02, -3.663899e-03
1.147104000000e-02, 4.640938e-02
1.148832000000e-02, 1.221300e-02
1.150560000000e-02, 3.175379e-02
1.152288000000e-02, -2.442599e-03
1.154016000000e-02, 3.297509e-02
1.155744000000e-02, 0.000000e+00
1.157472000000e-02, 1.465559e-02
1.159200000000e-02, 5.373718e-02
1.160928000000e-02, 2.442599e-03
1.162656000000e-02, -9.770396e-03
1.164384000000e-02, 2.320469e-02
1.166112000000e-02, -1.221300e-02
1.167840000000e-02, 0.000000e+00
1.169568000000e-02, 2.320469e-02
1.171296000000e-02, -1.343429e-02
1.173024000000e-02, -1.343429e-02
1.174752000000e-02, 2.808989e-02
1.176480000000e-02, 1.831949e-02
1.178208000000e-02, 1.221300e-02
1.179936000000e-02, 1.099170e-02
1.181664000000e-02, 2.076209e-02
1.183392000000e-02, 2.198339e-02
1.185120000000e-02, 1.709819e-02
1.186848000000e-02, 7.327797e-03
1.188576000000e-02, -2.442599e-03
1.190304000000e-02, 2.808989e-02
1.192032000000e-02, 2.931119e-02
1.193760000000e-02, -4.885198e-03
1.195488000000e-02, -1.831949e-02
1.197216000000e-02, 2.564729e-02
1.198944000000e-02, -1.709819e-02
1.200672000000e-02, -3.419639e-02
1.202400000000e-02, -4.885198e-02
1.204128000000e-02, 5.007328e-02
1.205856000000e-02, 1.709819e-02
1.207584000000e-02, -3.663899e-03
1.209312000000e-02, -2.076209e-02
1.211040000000e-02, -1.221300e-03
1.212768000000e-02, 1.587689e-02
1.214496000000e-02, 8.549097e-03
1.216224000000e-02, 2.198339e-02
1.217952000000e-02, -2.320469e-02
1.219680000000e-02, 4.885198e-03
1.221408000000e-02, 5.007328e-02
1.223136000000e-02, 2.442599e-03
1.224864000000e-02, -3.663899e-03
1.226592000000e-02, 1.099170e-02
1.228320000000e-02, -1.221300e-03
1.230048000000e-02, -4.885198e-03
1.231776000000e-02, 5.129458e-02
1.233504000000e-02, -1.343429e-02
1.235232000000e-02, -8.549097e-03
1.236960000000e-02, -1.954079e-02
1.238688000000e-02, 1.587689e-02
1.240416000000e-02, -4.885198e-03
1.242144000000e-02, -2.442599e-02
1.243872000000e-02, 1.831949e-02
1.245600000000e-02, 0.000000e+00
1.247328000000e-02, 9.770396e-03
1.249056000000e-02, 1.465559e-02
1.250784000000e-02, 3.053249e-02
1.252512000000e-02, 1.709819e-02
1.254240000000e-02, -2.686859e-02
1.255968000000e-02, -1.465559e-02
1.257696000000e-02, -1.221300e-03
1.259424000000e-02, 2.808989e-02
1.261152000000e-02, -1.465559e-02
1.262880000000e-02, -9.770396e-03
1.264608000000e-02, -1.954079e-02
1.266336000000e-02, -1.221300e-03
1.268064000000e-02, 3.663899e-03
1.269792000000e-02, 7.327797e-03
1.271520000000e-02, -1.221300e-03
1.273248000000e-02, -1.221300e-03
1.274976000000e-02, 3.663899e-03
1.276704000000e-02, -2.564729e-02
1.278432000000e-02, 1.465559e-02
1.280160000000e-02, 2.564729e-02
1.281888000000e-02, -4.885198e-03
1.283616000000e-02, -3.663899e-03
1.285344000000e-02, -2.442599e-03
1.287072000000e-02, 1.221300e-02
1.288800000000e-02, 1.831949e-02
1.290528000000e-02, 2.442599e-02
1.292256000000e-02, -6.106498e-03
1.293984000000e-02, 6.106498e-03
1.295712000000e-02, -2.076209e-02
1.297440000000e-02, 3.053249e-02
1.299168000000e-02, 2.320469e-02
1.300896000000e-02, 4.885198e-03
1.302624000000e-02, 2.686859e-02
1.304352000000e-02, 1.587689e-02
1.306080000000e-02, -2.442599e-03
1.307808000000e-02, -3.053249e-02
1.309536000000e-02, 1.343429e-02
1.311264000000e-02, -2.686859e-02
1.312992000000e-02, 4.885198e-03
1.314720000000e-02, 3.663899e-03
1.316448000000e-02, -4.885198e-03
1.318176000000e-02, -1.954079e-02
1.319904000000e-02, 1.954079e-02
1.321632000000e-02, 1.709819e-02
1.323360000000e-02, 3.663899e-03
1.325088000000e-02, 1.587689e-02
1.326816000000e-02, 6.106498e-03
1.328544000000e-02, 4.885198e-03
1.330272000000e-02, -1.221300e-03
1.332000000000e-02, 1.221300e-02
1.333728000000e-02, 3.908158e-02
1.335456000000e-02, 3.541769e-02
1.337184000000e-02, 5.251588e-02
1.338912000000e-02, -4.885198e-03
1.340640000000e-02, -1.465559e-02
1.342368000000e-02, 9.770396e-03
1.344096000000e-02, -4.885198e-03
1.345824000000e-02, -4.885198e-03
1.347552000000e-02, 0.000000e+00
1.349280000000e-02, -6.106498e-03
1.351008000000e-02, 2.320469e-02
1.352736000000e-02, 8.549097e-03
1.354464000000e-02, -3.663899e-03
1.356192000000e-02, 9.770396e-03
1.357920000000e-02, 1.831949e-02
1.359648000000e-02, 3.663899e-03
1.361376000000e-02, 8.549097e-03
1.363104000000e-02, 4.885198e-02
1.364832000000e-02, 7.327797e-03
1.366560000000e-02, 3.297509e-02
1.368288000000e-02, 2.076209e-02
1.370016000000e-02, 1.954079e-02
1.371744000000e-02, 1.221300e-03
1.373472000000e-02, -1.709819e-02
1.375200000000e-02, -1.587689e-02
1.376928000000e-02, 3.663899e-03
1.378656000000e-02, -1.221300e-02
1.380384000000e-02, -2.320469e-02
1.382112000000e-02, 3.053249e-02
1.383840000000e-02, -2.808989e-02
1.385568000000e-02, 2.442599e-02
1.387296000000e-02, 0.000000e+00
1.389024000000e-02, 0.000000e+00
1.390752000000e-02, 1.465559e-02
1.392480000000e-02, 3.663899e-03
1.394208000000e-02, 1.954079e-02
1.395936000000e-02, 1.465559e-02
1.397664000000e-02, -1.709819e-02
1.399392000000e-02, 3.175379e-02
1.401120000000e-02, -2.076209e-02
1.402848000000e-02, -2.442599e-03
1.404576000000e-02, -1.221300e-03
1.406304000000e-02, 8.549097e-03
1.408032000000e-02, -1.587689e-02
1.409760000000e-02, -1.221300e-03
1.411488000000e-02, 1.221300e-03
1.413216000000e-02, -2.076209e-02
1.414944000000e-02, 1.221300e-02
1.416672000000e-02, 3.786029e-02
1.418400000000e-02, -1.954079e-02
1.420128000000e-02, -3.541769e-02
1.421856000000e-02, -2.931119e-02
1.423584000000e-02, -3.297509e-02
1.425312000000e-02, -1.709819e-02
1.427040000000e-02, 1.465559e-02
1.428768000000e-02, -1.954079e-02
1.430496000000e-02, 3.053249e-02
1.432224000000e-02, -2.564729e-02
1.433952000000e-02, 0.000000e+00
1.435680000000e-02, 3.297509e-02
1.437408000000e-02, -4.885198e-03
1.439136000000e-02, -5.495848e-02
1.440864000000e-02, 2.320469e-02
1.442592000000e-02, -1.465559e-02
1.444320000000e-02, 3.053249e-02
1.446048000000e-02, -1.709819e-02
1.447776000000e-02, 1.954079e-02
1.449504000000e-02, -3.175379e-02
1.451232000000e-02, -1.221300e-03
1.452960000000e-02, 9.770396e-03
1.454688000000e-02, -6.106498e-03
1.456416000000e-02, 0.000000e+00
1.458144000000e-02, 1.221300e-02
1.459872000000e-02, -2.442599e-02
1.461600000000e-02, -2.442599e-02
1.463328000000e-02, 2.320469e-02
1.465056000000e-02, -1.343429e-02
1.466784000000e-02, 2.564729e-02
1.468512000000e-02, -1.099170e-02
1.470240000000e-02, 2.442599e-02
1.471968000000e-02, 2.808989e-02
1.473696000000e-02, 3.053249e-02
1.475424000000e-02, 1.343429e-02
1.477152000000e-02, -7.327797e-03
1.478880000000e-02, 0.000000e+00
1.480608000000e-02, -1.343429e-02
1.482336000000e-02, 1.465559e-02
1.484064000000e-02, 1.343429e-02
1.485792000000e-02, 5.862238e-02
1.487520000000e-02, -1.221300e-03
1.489248000000e-02, -1.465559e-02
1.490976000000e-02, 1.587689e-02
1.492704000000e-02, 9.770396e-03
1.494432000000e-02, -2.320469e-02
1.496160000000e-02, 4.885198e-03
1.497888000000e-02, 8.549097e-03
1.499616000000e-02, 7.327797e-03
1.501344000000e-02, 3.663899e-03
1.503072000000e-02, 2.198339e-02
1.504800000000e-02, -2.076209e-02
1.506528000000e-02, -2.442599e-03
1.508256000000e-02, 1.343429e-02
1.509984000000e-02, -7.327797e-03
1.511712000000e-02, -4.885198e-03
1.513440000000e-02, -2.442599e-02
1.515168000000e-02, -9.770396e-03
1.516896000000e-02, 3.297509e-02
1.518624000000e-02, 1.221300e-02
1.520352000000e-02, 2.442599e-02
1.522080000000e-02, 1.831949e-02
1.523808000000e-02, 7.327797e-03
1.525536000000e-02, 1.709819e-02
1.527264000000e-02, 0.000000e+00
1.528992000000e-02, 7.327797e-03
1.530720000000e-02, -1.221300e-03
1.532448000000e-02, -1.465559e-02
1.534176000000e-02, 3.419639e-02
1.535904000000e-02, 1.831949e-02
1.537632000000e-02, 1.465559e-02
1.539360000000e-02, -2.198339e-02
1.541088000000e-02, 0.000000e+00
1.542816000000e-02, 9.770396e-03
1.544544000000e-02, 1.221300e-02
1.546272000000e-02, -8.549097e-03
1.548000000000e-02, 1.343429e-02
1.549728000000e-02, -7.327797e-03
1.551456000000e-02, 3.908158e-02
1.553184000000e-02, -2.076209e-02
1.554912000000e-02, -1.221300e-02
1.556640000000e-02, 1.465559e-02
1.558368000000e-02, -4.274548e-02
1.560096000000e-02, -1.343429e-02
1.561824000000e-02, -1.099170e-02
1.563552000000e-02, -2.808989e-02
1.565280000000e-02, -2.442599e-03
1.567008000000e-02, -5.373718e-02
1.568736000000e-02, 1.343429e-02
1.570464000000e-02, -6.106498e-03
1.572192000000e-02, -2.076209e-02
1.573920000000e-02, -6.106498e-03
1.575648000000e-02, 2.686859e-02
1.577376000000e-02, -6.106498e-03
1.579104000000e-02, 6.106498e-03
1.580832000000e-02, -8.549097e-03
1.582560000000e-02, -1.954079e-02
1.584288000000e-02, -6.106498e-03
1.586016000000e-02, -4.885198e-03
1.587744000000e-02, -6.106498e-03
1.589472000000e-02, -6.106498e-03
1.591200000000e-02, -7.327797e-03
1.592928000000e-02, -2.198339e-02
1.594656000000e-02, -2.320469e-02
1.596384000000e-02, -2.320469e-02
1.598112000000e-02, 1.587689e-02
1.599840000000e-02, 4.885198e-03
1.601568000000e-02, 1.221300e-02
1.603296000000e-02, -9.770396e-03
1.605024000000e-02, 8.549097e-03
